戴尔笔记本dell成就3401 3510灵越5000轻薄游戏商务办公学生手提笔记本电脑 15.6英寸/四核i7/16G/512G 标配 【英特尔酷睿】高性能核显 全高清屏,5599.00,2万+条评价,戴尔华宏创天专卖店
惠普（HP）星14青春版轻薄便携笔记本电脑 14英寸超薄学生办公手提电脑 【月光银】i3-1115G4 超核芯显卡 14英寸 16G 512G PCIE固态硬盘【游戏性能】,3999.00,1万+条评价,惠普授权旗舰店
联想威6 14英寸游戏办公超轻薄笔记本电脑 设计学生本 英特尔十一代i3-1115G4 16G内存 1T固态 MX450独显 【IPS高清全面屏 精装定制 月光银】,5699.00,2万+条评价,联想扬天授权旗舰店
华为笔记本MateBook 全新十一代酷睿14英寸全面屏超轻薄商务办公手提学生游戏本电脑 D14银｜i5十一代 16G+512G集显 锐矩显卡 100%高色域 多屏协同,4799.00,1万+条评价,华为德信专卖店
惠普(HP)战66四代 锐龙版 15.6英寸轻薄笔记本电脑(Zen3架构 6核 R5-5600U 16G 512G 一年上门+意外 2年电池),4499.00,20万+条评价,惠普京东自营官方旗舰店
华硕（ASUS）破晓Pro14 第11代酷睿 14英寸轻薄笔记本电脑 预装Office i5-1135G7 16G 512G 锐炬显卡,4489.00,200+条评价,华硕电脑京东自营官方旗舰店
戴尔（DELL） 灵越13pro 5310 13.3英寸11代轻薄便携商务办公笔记本电脑学生本 【不凡银】 i3-1125G4/8G/256G固态 标配,3799.00,2万+条评价,戴尔卓越专卖店
联想拯救者R7000 Ps设计游戏本电脑 15.6英寸标压锐龙八核R7学生电竞吃鸡轻薄便携办公 店长推荐丨R5-5600H六核 16G 512G RTX3050-4G电竞独显 100%sRGB高,6599.00,32条评价,联想昂德授权专卖店
戴尔（DELL）成就3400 3401轻薄本 14英寸网课办公学生手提商用笔记本电脑 i3-1115G4 8GB 256G固态 定制版 【英特尔酷睿】高性能核显 全高清屏,3379.00,2万+条评价,戴尔速达专卖店
宝克(BAOKE)学生笔记本 课堂记录本 作业登记本 错题本 阅读摘抄本 大中小学生学习用品 文具 学生开学必备礼包 9件套组合2（款式颜色随机发）,39.80,1000+条评价,宝克文具官方旗舰店
华为MateBook e 2022款二合一12.6英寸OLED全面触控屏商务办公轻薄笔记本平板电脑 星际蓝11代i5 16G+512G含键盘,6799.00,500+条评价,华为康特专卖店
联想小新Air14Plus 2.2K超高清屏轻薄学生办公游戏笔记本电脑锐龙R7-5800U八核 16G内存 512G高速固态 标配版 100%sRGB 高色域 全面屏,5499.00,10万+条评价,联想西南授权专卖店
华硕（ASUS）天选2 第11代英特尔酷睿 15.6英寸游戏本笔记本电脑 魔幻青i5-11400H RTX3050Ti 4G 16G 512G高速固态 144Hz,6189.00,2万+条评价,华硕电脑官方旗舰店
联想笔记本电脑小新15 锐龙R5金属超轻薄15.6英寸高色域学生办公设计师游戏本 六核R5-5500U 16G 512G固态官方标配,5199.00,5万+条评价,联想有点授权专卖店
联想(Lenovo)V14 14英寸十代酷睿i3轻薄商务办公家用学生娱乐笔记本电脑i3-10110U 8G内存 256G固态丨标配,3399.00,5000+条评价,联想商用华东授权专卖店
惠普（HP）星13Air 13.3英寸超轻薄笔记本电脑高色域2.5K全面屏商务办公便携学生网课 R5-5600U/16G/512G/2.5K/银,4999.00,200+条评价,惠普中国京东自营官方旗舰店
纽赛(NUSIGN)便利贴套装 带盒单手撕便签纸条 德国创意设计大小号彩色组合百事标记记事记事本NS116,25.00,2万+条评价,纽赛京东自营官方旗舰店
华硕(ASUS）VivoBook15 11代英特尔酷睿i5 15.6英寸轻薄学生商务办公笔记本电脑 银 11代i5 低蓝光护眼屏 16G内存 1TB固态,4399.00,2000+条评价,华硕金硕专卖店
联想拯救者R7000P 2021款15.6英寸RTX3050Ti游戏笔记本电脑新锐龙R7-5800H 16G内存 512G高速固态 标配版 165Hz 100%sRGB 专业电竞屏,7899.00,1000+条评价,联想西南授权专卖店
戴尔（DELL）笔记本电脑轻薄灵越14英寸学生办公笔记本游戏本16g商务本手提电脑 贺岁版 11代酷睿/16G大内存/512G 纯固态,3599.00,9条评价,戴尔佳富惠呈专卖店
联想拯救者R7000P 2021电竞游戏笔记本电脑 RTX3050Ti独显 八核锐龙R7-5800H 16G内存 512G固态 幻夜黑 升级版 165Hz高刷新率 高色域专业电竞屏,7499.00,2万+条评价,联想华东授权专卖店
2022全新11代续锐笔记本电脑15.6英寸商务办公大学生网课学习游戏本超薄本手提上网本超极本轻薄本 10代英特尔J4125四核 12G内存 128G固态硬盘,1399.00,500+条评价,续锐官方旗舰店
惠普（hp）暗影精灵7pro官方电竞游戏本光影暗夜笔记本电脑 暗影精灵8plus上市【稀缺货源】 【暗影7】新i7/rtx3050ti/100%色域 配置二：16g 512g pcie【600补,7499.00,2万+条评价,惠普授权旗舰店
思进（SIJIN）A5软面抄笔记本子商务办公用品会议记事本B5加厚简约横线日记本子记录本工作记事本 A5/40页 5本装,12.80,1万+条评价,思进办公文具专营店
天章(TANGO)25K办公商务皮面本/记事本/日记本/会议本/笔记本150*210mm/100页 办公用品,12.50,1万+条评价,天章京东自营官方旗舰店
联想拯救者R7000 2021 p图办公设计师 高色域电竞游戏笔记本电脑 新锐龙六核R5-5600H 16G内存 512G固态 升级版 RTX3050 GDDR6 发烧级光追电竞独显,6699.00,2万+条评价,联想华东授权专卖店
联想笔记本威6 2021款英特尔酷睿i7 15.6英寸超轻薄大屏便携商务办公本学生游戏本手提本电脑 升级i7-1165G7 16G内存 1T大容量固态 MX450独显 数字全键盘 精,7999.00,2000+条评价,联想商用广东授权专卖店
华硕(ASUS) 灵耀X双屏 11代酷睿14英寸轻薄商务笔记本电脑双屏双触控 100%sRGB i7-1195G7 16G 512G Evo认证 双屏双触控 高色域,8999.00,200+条评价,华硕电脑官方旗舰店
联想笔记本电脑 YOGAPro 13s碳纤维限量版 13.3英寸全面屏商务办公超轻薄本(i5-1135G7 16G 512G 2.5K)白,6599.00,2万+条评价,联想京东自营旗舰店
联想小新Pro14 win11新品超轻薄笔记本电脑2.8K高分高刷屏十一代标压酷睿i5-11320H 16G内存 512G高速固态 标配版 100%sRGB 高色域 全面屏,5999.00,2万+条评价,联想西南授权专卖店
广博(GuangBo)A5笔记本子办公会议本记事本学生日记本软抄本 40张10本装颜色随机 GBR0790,14.80,50万+条评价,广博京东自营官方旗舰店
机械师F117 新款12代i7酷睿\/RTX3050Ti独显144Hz全面屏轻薄性能游戏本电脑 16G/512G PCIE高速固态,7589.00,50条评价,机械师京东自营官方旗舰店
华硕(ASUS)天选2 日蚀灰 11代英特尔酷睿i9 15.6英寸游戏笔记本电脑 8核i9-11900H RTX 3060 6G 16G 512G高速固态 240Hz 100%sRGB,8999.00,34条评价,华硕电脑官方旗舰店
联想ThinkBook 13s G2 13.3英寸超轻薄笔记本100%sRGB高色域 2.5K高清屏 APCD i7-1165G7 16G 512G 预装office,7899.00,500+条评价,ThinkBook京东自营旗舰店
【新年礼物】网红手账本套装可爱少女心学生用笔记本子日系手帐本礼盒精致卡通日记本工具材料全套ins风 花丛里的粉安妮(147件礼盒套装),33.80,2万+条评价,优权办公专营店
15.6英寸超轻薄游戏本学生网课高性能商务办公设计便携笔记本电脑 定制丨R5-5500U 16G内存 1T 固态 窄边框 全高清屏 背光键盘 皎洁银,5199.00,500+条评价,联想商用酷克授权专卖店
联想（Lenovo）扬天V14 14英寸商务办公轻薄便携学生网课设计笔记本电脑 酷睿十代i3 标配I3-1005G1 8G内存 256G固态 2G独显 高清防眩光屏,3299.00,5000+条评价,联想商用北达授权专卖店
华硕(ASUS)天选3第12代英特尔酷睿15.6英寸学生游戏IPS电竞屏商务办公设计笔记本手提电脑 青i7-12700H丨RTX3050Ti-4G独显 16G内存 512G固态,7999.00,200+条评价,京东电竞官方旗舰店
宏碁(Acer)传奇X 14英寸 高性能 轻薄 游戏性能笔记本电脑(R7-5800U 16G 512GSSD RTX3050 4G独显 高色域屏),5999.00,2万+条评价,宏碁京东自营旗舰店
联想ThinkPad X1 Nano 英特尔Evo平台 13英寸轻薄笔记本电脑 11代i7 16G 1T 08CD纹理黑 专业版,13999.00,2000+条评价,ThinkPad京东官方自营旗舰店
三八妇女节礼物送员工实用伴手礼笔记本子礼盒记事本会议记录本纪念品商务礼品定制送客户奖品生日礼物男女士 国潮礼盒【A5本+笔】浅灰蓝,66.00,100+条评价,禾伴京东自营旗舰店
联想笔记本ThinkPad 2021款 T14 AMD锐龙 14英寸高性能轻薄本商务办公笔记本电脑 00CD标配 R5-5650U 16G 512G,6399.00,1000+条评价,ThinkPad山东授权专卖店
雷神911Plus巨屏游戏本17.3英寸、11代处理器、RTX3060笔记本电脑144Hz i5-11260/RTX3060/16G/512,7799.00,1000+条评价,Thunderobot雷神旗舰店
联想笔记本v14 14英寸新款商务本轻薄便携娱乐手提超极本家用学生本超薄本办公电脑 定制：r3-3250u 8g内存 1t+256g 14英寸 全高清屏 精装升级版 深,3399.00,5000+条评价,联想商用广东授权专卖店
华硕（ASUS）灵耀Pro16 高性能游戏设计轻薄笔记本电脑 R9-5900HX RTX 3050Ti 16G 512G PCIE固态,7999.00,11条评价,华硕电脑官方旗舰店
戴尔DELL灵越5410 5510 11代标压轻薄商务办公学生游戏笔记本电脑 15Pro 15英寸 背光键盘 银色 11代标压i5/16G/512G/锐炬Xe标配,5199.00,5000+条评价,戴尔速达专卖店
【12代新品】微星（MSI）冲锋坦克GP76游戏本12代酷睿笔记本电脑i7满血独显直连电竞学生本 GP76丨12700H丨3070Ti丨360Hz 16G内存 1TB固态,12988.00,2000+条评价,微星旗舰店
华硕(ASUS) 灵耀X双屏 11代酷睿14英寸轻薄商务笔记本电脑双屏双触控 100%sRGB 11代酷睿i7 16G 512G MX450独显 双屏双触控 高色域,9989.00,200+条评价,华硕电脑官方旗舰店
联想小新Air15 2021旗舰版超轻薄笔记本电脑设计师商务办公游戏本八核R7-5700U 16G内存 1TB固态 100%高色域 WIFI6 背光键盘 护眼屏 深空灰 Win11,6089.00,5万+条评价,联想德信专卖店
雷神911MT 11代酷睿i5-11260处理器 GTX1650显卡游戏笔记本电脑16色键盘 11代i5 16G/512G/GTX1650,5789.00,1000+条评价,ThundeRobot雷神游戏本旗舰店
【新品】戴尔笔记本（DELL）Latitude 3420商用便携手提电脑14英寸 标配i7-1165G7 16+512 2G独显高分 一年质保,7999.00,1000+条评价,戴尔商用京东自营官方旗舰店
戴尔笔记本dell成就3401 3510灵越5000轻薄游戏商务办公学生手提笔记本电脑 14.0英寸/四核i5/8G/512G 标配 【英特尔酷睿】高性能核显 全高清屏,3899.00,2万+条评价,戴尔华宏创天专卖店
2022全新11代续锐笔记本电脑15.6英寸商务办公大学生网课学习游戏本超薄本手提上网本超极本轻薄本 10代英特尔J4125四核 12G内存 256G固态硬盘,1499.00,500+条评价,续锐官方旗舰店
戴尔（DELL）笔记本灵越15-3511 15.6英寸超极本轻薄家用学生网课商务办公游戏电脑 11代酷睿i5-1135G7 锐炬Xe显卡 16G内存 1.0TBPCIE固态硬盘 超大存储,4799.00,10万+条评价,戴尔华宏创天专卖店
联想小新15 2021金属超轻薄笔记本电脑 学生办公 高色域设计师游戏本 六核锐龙R5-5500U 16G内存 512G固态 标配版 IPS高色域全面屏｜DC调光 护眼无闪烁,5099.00,10万+条评价,联想华东授权专卖店
真我 realme Book 增强版 Air 英特尔酷睿i5 14英寸 2k超清屏笔记本电脑 （i5-11320H 16GB 512GB） 海岛灰,4399.00,5000+条评价,realme真我京东自营旗舰店
戴尔（DELL）游戏本游匣G15 5511 15.6英寸电竞游戏商务学生手提制图笔记本电脑 i7-11800H RTX3060高色域165Hz 16G内存 512G固态标配 背光键盘,8389.00,1000+条评价,戴尔维克特睿笔记本专卖店
14英寸超轻薄学生笔记本电脑设计师办公游戏本 升级11代酷睿i5-1155G7 | 512G固态 背光键盘 金属银 Wifi6 带office软,4999.00,200+条评价,联想德信专卖店
联想拯救者Y7000P 电竞游戏笔记本电脑 RTX3050Ti独显 11代酷睿i7-11800H 16G内存 512G固态 幻夜黑 升级版 165Hz高刷新率 高色域专业电竞屏,7999.00,1万+条评价,联想华东授权专卖店
ROG幻14 14英寸 AMD锐龙R9 2K屏 高色域轻薄游戏本笔记本电脑 24期白条免息经典白R9-5900HS RTX 3060 16G内存 512G高速固态,9999.00,100+条评价,玩家国度ROG官方旗舰店
戴尔（DELL）灵越13Pro5310轻薄本13.3英寸超极本轻薄学生笔记本电脑 十一代处理器 星际银【100%色域】 i3-1125G4四核/8G/256G/集显/标配,3499.00,2000+条评价,戴尔奥莱专卖店
【2022主流】机械革命Z2Air轻薄电竞游戏12代i7学生办公商务手提设计师笔记本电脑15.6英寸 六核i5|满血3050|144HZ高刷新 【吃鸡热款】16G|512GPCIE劲爆补贴,6388.00,2万+条评价,机械革命旗舰店
惠普(hp)暗影精灵7/光影精灵7游戏本笔记本电脑 16.1英寸全高清大屏暗夜电竞独显手提吃鸡设计本 11代i7 rtx3050-4g光追独显 冰霜白 旗舰版：16g 512g固态 16,7199.00,1万+条评价,惠普汇通专卖店
联想ideapad14s新款i5商务办公设计师轻薄本大学生游戏独显游戏笔记本电脑 标配丨I5-1035G1 8G 512G固态 MX330 2G独显/银灰色,3799.00,28条评价,联想德信专卖店
戴尔（DELL）游匣新G15 5515\/5510 15.6英寸新款学生电竞游戏笔记本电脑八核 i7-10870H RTX3060 165Hz黑色 32G内存 1TB高速固态 定制,8099.00,1000+条评价,戴尔阳光雨尉专卖店
联想(Lenovo)小新Pro16 2021款轻薄游戏笔记本电脑设计办公本锐龙R7-5800H八核芯 16G 512G RTX3050-4G独显 标配版 16英寸 120Hz+2.5K+100%sRG,7799.00,2万+条评价,联想西南授权专卖店
戴尔DELL XPS13-9305 13.3英寸英特尔Evo轻薄本酷睿i7全面屏高端笔记本电脑(11代 16G 512G 锐炬显卡)银黑,8969.00,5000+条评价,戴尔京东自营官方旗舰店
联想小新Air14 plus 2021八核旗舰版 14英寸超轻薄笔记本电脑 高色域设计办公学生游戏本 八核旗舰R7-5800U 16G内存 512G固态 2.2K低蓝光 人脸识别 金属灰,5599.00,20万+条评价,联想电脑授权专卖店
联想笔记本电脑小新Air14 2021酷睿高性能大学生设计师商务办公游戏超轻薄本 11代酷睿i5-1155G7 | 512G固态 精装升级版 背光键盘 指纹识别 Wifi6 银色,3999.00,80条评价,联想德信专卖店
联想笔记本电脑 14英寸 2022 锐龙R5全面屏游戏设计商务办公轻薄全能本 升级定制R5-3500U 8G 256G固态 FHD全高清屏 晒单享好礼,3099.00,2000+条评价,联想有点授权专卖店
微星msi武士游戏本 12代酷睿笔记本电脑 100%sRGB高色域 高刷新率 16G双通道内存 武士 76/12代i7/3060/16G内存/1T固态,9999.00,31条评价,微星电脑京东自营旗舰店
青联笔记本子A5软面抄加厚日记本小清新记事本练习本子商务本办公文具用品批发 40张 十本,12.50,1万+条评价,西语办公专营店
联想ThinkPad E14 2021款 14英寸商务办公轻薄IBM笔记本电脑 升级版本：i7-1165G7 16G 512G Xe锐炬显卡 人脸识别 100%sRGB,6499.00,2000+条评价,ThinkPad山东授权专卖店
联想ThinkBook14 2021款轻薄本商务办公学生女生游戏设计师超薄高性能手提笔记本电脑小新品 14-01CD i7-1165G7 MX450独显 【店长推荐】 升配 16G内存 512G固态硬,6899.00,1万+条评价,联想商用融合汇通专卖店
雷神911MT 11代酷睿i5-11260\\\/RTX3050Ti游戏笔记本电脑144Hz黑色 11代i5 16G/512G/3050TI,6489.00,56条评价,ThundeRobot雷神游戏本旗舰店
联想笔记本电脑 扬天S14 酷睿i5 超轻薄本 新款小学生网课高性能全面屏办公设计商务手提电脑游戏本 标配 i5-1135G7 8G内存 512G固态 锐炬Xe显卡 全高清IPS,4999.00,500+条评价,联想商用酷克授权专卖店
华硕a豆14 11代酷睿14英寸高颜值轻薄本笔记本电脑 极光白i7-1165G7 16G 512G,5589.00,2000+条评价,华硕电脑京东自营官方旗舰店
戴尔(DELL) 游匣G15 5510 5511 15.6英寸电竞屏游戏设计笔记本电脑 i7-10870H RTX3060 6G独显 16G/512G官方标配,7499.00,1000+条评价,戴尔卓越专卖店
大英博物馆 笔记本礼盒 罗塞塔2022年工作月历笔记本礼盒公司送礼企业团购情人节礼物 罗塞塔石碑永生笔月历软皮本礼盒,199.00,42条评价,大英博物馆京东自营旗舰店
机械师创物者14英寸全面屏11代酷睿i5-11320H轻薄商务办公72%色域高性能性价比电脑 16G/512G PCIE高速固态,4589.00,93条评价,机械师京东自营官方旗舰店
"（acer）新蜂鸟SF114笔记本电脑 2022款 金属超薄指纹解锁便携办公商务学生女 旗舰店 【星光银】14.0""金属机身丨指纹解锁 【疾速版】intel四核/8G/256G PCIe",3388.00,1000+条评价,Acer宏碁旗舰店
华硕(ASUS)天选2 AMD锐龙八核 15.6英寸 游戏笔记本电脑 灰R7-5800H RTX3070 240Hz 16G 512G高速固态 IPS电竞屏,8999.00,1000+条评价,华硕电脑官方旗舰店
华为MateBook X Pro 2021款13.9英寸3K触控屏11代酷睿商务办公笔记本电脑 十一代i7 16G 512G 锐炬显卡|翡冷翠,8999.00,200+条评价,华为康特专卖店
得力A5/B5笔记本子文具大本子日记本大学生用课堂作业本加厚软面抄练习本A4简约商务办公用品工作记事 A5规格30张*12本（7650）,15.80,200+条评价,得力迅购专卖店
小米Redmi G 2021款16.1英寸红米游戏本144Hz电竞屏笔记本电脑i5-11260H 【标准版】RTX3050 16G+512G PCIe高速固态4G独显 100%sRGB高色域 黑色,6599.00,1万+条评价,小米官方授权专卖店
联想（Lenovo）小新air14 锐龙版 2021款 14英寸笔记本电脑超薄本学生本办公商务本 标配:锐龙R5-5500U/16G+512G高色域 【指纹识别 背光键盘 灰色】,4989.00,2万+条评价,联想亿维授权专卖店
联想ThinkPad E15 2021款 锐龙R5 15.6英寸轻薄便携手提办公游戏设计笔记本电脑 官方标配：锐龙R5-5500U 16G 512G,5399.00,2000+条评价,联想商用融合朗通专卖店
联想ThinkBook 15英特尔酷睿i5/i7 15.6英寸超轻薄笔记本 100%sRGB高色域 57CD i5-1135G7 16G 512G 15.6英寸,5499.00,1000+条评价,ThinkBook京东自营旗舰店
戴尔（DELL）3511灵越5000 15.6英寸i5超极轻薄本办公学生商务游戏手提高性能电脑 i5处理器/16G内存/512G高速固态 定制,4399.00,2000+条评价,戴尔阳光雨尉专卖店
机械师F117 17.3英寸2K全面屏游戏本11代i7-11800H满血RTX3070独显笔记本电脑 加强版16G/512G PCIE高速固态,10989.00,1万+条评价,MACHENIKE机械师旗舰店
广博(GuangBo)A5笔记本子商务简约记事本加大软皮皮面本日记本办公文具办公会议本记录本160张黑色GBP25888,16.00,2万+条评价,广博京东自营官方旗舰店
线下同款苹果（Apple）笔记本电脑 新品MacBook Air 13.3英寸八核M1学生轻薄办公 教育优惠 香槟金 八核M1 8G 256G 7核图形处理器,6999.00,2000+条评价,疆界旗舰店
联想拯救者R9000P 2021款16英寸满功耗RTX3070游戏笔记本电脑锐龙R7-5800H八核 16G内存 1TB高速固态 升级版 2.5K 165Hz 100%sRGB 专业电竞屏,10699.00,1万+条评价,联想西南授权专卖店
得力(deli)星海鲸梦系列学生胶套本 软抄本记事本日记本笔记本子文具 16K-单本装（80张/本）,8.80,500+条评价,得力迅购专卖店
联想笔记本电脑 扬天S14 酷睿i5 超轻薄本 新款小学生网课高性能全面屏办公设计商务手提电脑游戏本 升配 i5-1135G7 16G内存 1TB固态 锐炬Xe显卡 全高清IPS,5199.00,500+条评价,联想商用酷克授权专卖店
华为笔记本电脑MateBook X Pro 2022款/2021款 商务轻薄本触屏手提超薄超极本 2022款 深空灰丨i7 16G+512G 官方标配,10499.00,5000+条评价,华为千百回专卖店
华硕(ASUS)天选2 AMD锐龙八核 15.6英寸 游戏笔记本电脑 青2.5K屏 R9-5900HX RTX3060 16G 512G高速固态 IPS电竞屏,7999.00,1000+条评价,华硕电脑官方旗舰店
联想V14 2021超轻薄笔记本电脑 14英寸学生办公设计游戏本 MX330独显 i5-10210U 16G内存 512G固态 升级版 【高性能独显便携手提本】,5199.00,1万+条评价,联想扬天授权旗舰店
联想拯救者R7000 Ps设计游戏本电脑 15.6英寸标压锐龙八核R7学生电竞吃鸡轻薄便携办公 官方标配丨R5-5600H六核 8G 512G固态 RTX3050-4G电竞独显 100%sRGB,6399.00,32条评价,联想昂德授权专卖店
GeorgeWillsons 2022年日程本365天一天一页每日计划日历本超厚200张记事本可定制 2022日程本/A5浅粉色,29.80,1000+条评价,GeorgeWillsons旗舰店
戴尔笔记本电脑DELL灵越15plus 7510游戏创意设计师轻薄办公家用学生游戏本 i7-11800H RTX3050Ti 4G独显 16G内存 512G固态 100%sRGB 标配,7949.00,1000+条评价,戴尔华宏创天专卖店
戴尔DELL灵越3511 15.6英寸2021新品英特尔酷睿高清大屏轻薄学生办公商务笔记本电脑 1605银 11代i5 16G 512G 官方标配,4179.00,1000+条评价,戴尔官方旗舰店
【销量过万】联想笔记本电脑昭阳E41轻薄本小新品14英寸性能全面屏商务办公大学生网课游戏超级手提本 8G内存 256G固态丨千兆网口 全高清屏 精装升,2796.00,1000+条评价,联想商用佳运授权专卖店
ROG幻16 轻薄高性能16英寸设计师笔记本游戏本电脑 DCI-P3广色域 i7-11800H 16G 512G 白条24期 RTX 3060 6G独显 2.5K屏 165Hz 16英寸 黑色,10999.00,200+条评价,玩家国度ROG官方旗舰店
华硕a豆14 新款14英寸i3高颜值轻薄本学生商务办公笔记本电脑 钛空银 预装office i3-1115G4 8G 512G固态,3489.00,2000+条评价,adol官方旗舰店
联想笔记本电脑 14英寸 2022 锐龙R5全面屏游戏设计商务办公轻薄全能本 升级定制R5-3500U 8G 256G固态 FHD全高清屏 晒单享好礼,3099.00,2000+条评价,联想有点授权专卖店
惠普（HP）星13Air 超轻薄笔记本电脑 高色域全面屏 2021旗舰新品 静谧银丨R5 16G 512G 100%高色域,4899.00,500+条评价,惠普授权旗舰店
联想小新Air14 win11新品14英寸超轻薄笔记本电脑学生办公游戏本酷睿十一代i5-1155G7 8G内存 256G高速固态 标配版 windows11,3999.00,5万+条评价,联想西南授权专卖店
kinbor手账本文具套装(A6棉麻记事本子/三色圆珠笔)栀子DTB6516,69.00,2万+条评价,kinbor京东自营旗舰店
【R5六核/R7八核】联想ThinkPad E14锐龙版 14英寸商务轻薄手提办公学生游戏电脑 R7-5800U 16G 512G固态@0GCD A/D双面金属 FHD高清屏 office 定制,5299.00,500+条评价,ThinkPad华南授权专卖店
华硕(ASUS) 灵耀X双屏 11代酷睿14英寸轻薄商务笔记本电脑双屏双触控 100%sRGB i5-1155G7 16G 512G Evo认证 双屏双触控 高色域,7999.00,200+条评价,华硕电脑官方旗舰店
联想ThinkPad X系列 X13 13.3英寸 高性能商务办公轻薄手提笔记本电脑自营同款 X13 I5 8G 1TB固态@7NCD定制,5688.00,5000+条评价,ThinkPad华东授权专卖店
华为HUAWEI MateBook E 12.6英寸OLED全面屏二合一笔记本电脑 平板电脑轻薄办公本11代酷睿i5 8+256GB WIFI灰,5999.00,1万+条评价,华为京东自营官方旗舰店
2021款全面屏锐龙款超轻薄笔记本电脑大学生设计师游戏本商务办公手提本 六核R5-5500U 16G 512G固态 100%高色域 高清屏 背光键盘 指纹识别 深空灰,4999.00,1万+条评价,联想德信专卖店
联想（Lenovo）小新Pro16 2021标压锐龙版 全面屏轻薄笔记本电脑 标配 R7-5800H 16G 512G 1650 2.5K超清屏,6499.00,2000+条评价,联想汇汉授权专卖店
华硕(ASUS）VivoBook15 11代英特尔酷睿i5 15.6英寸轻薄学生商务办公笔记本电脑 银 11代i5 低蓝光护眼屏 16G内存 512G固态,3999.00,2000+条评价,华硕金硕专卖店
联想(Lenovo)拯救者r9000p 16英寸高性能2.5K设计独显游戏笔记本电脑 标配R7-5800H/16G/512G/3060灰 2.5k/165Hz/100%sRGB,8799.00,500+条评价,联想授权旗舰店
华硕天选2 AMD新锐龙八核15.6英寸游戏笔记本电脑高刷IPS电竞屏吃鸡办公学生手提电脑新款 144Hz青 R7-5800H RTX3050Ti 配置一 16G内存 512G固态,6269.00,2000+条评价,华硕硕金专卖店
戴尔（DELL）3511灵越5000 15.6英寸i5超极轻薄本办公学生商务游戏手提高性能电脑 i5处理器/16G内存/512G高速固态 定制,4399.00,2000+条评价,戴尔阳光雨尉专卖店
机械师F117 17.3英寸2K全面屏游戏本11代i7-11800H满血RTX3070独显笔记本电脑 加强版16G/512G PCIE高速固态,10989.00,1万+条评价,MACHENIKE机械师旗舰店
联想ThinkPad X13款 2021 英特尔Evo平台 13.3英寸轻薄笔记本电脑 4G版 11代i5 16G 512G 6ECD 2.5K屏,8289.00,1000+条评价,ThinkPad京东官方自营旗舰店
戴尔（DELL）游戏本游匣G15 5511 15.6英寸电竞游戏商务学生手提制图笔记本电脑 i5-11260H RTX3050 4G独显 16G内存 512G固态标配 背光键盘,6399.00,1000+条评价,戴尔维克特睿笔记本专卖店
ROG幻16 16英寸高性能全能本165Hz 2.5K屏P3色域2021轻薄办公设计师游戏笔记本电脑 8核I7-11800H 3060 6G 2.5K屏 16G内存 512G固态,9969.00,200+条评价,玩家国度ROG金硕专卖店
华硕天选3 第12代英特尔酷睿15.6英寸十二核处理器高色域电竞游戏本学生吃鸡办公轻薄手提电脑 灰 i5-12500H RTX3050 | 144 官方标配 16G内存+512G固态,6999.00,500+条评价,华硕崇硕专卖店
联想(Lenovo)拯救者R9000P 2021款16英寸锐龙R7八核笔记本电脑 高色域电竞游戏本 R7-5800H八核丨RTX3060-6G 标配：16G内存+512固态 16英寸 钛晶灰,8999.00,5000+条评价,联想航电授权专卖店
火影T9X RTX3070十一代I7/17.3英寸100%色域165Hz电竞全面屏游戏笔记本电脑 T9X:i7/RTX3070/16G/512/2K,9599.00,2000+条评价,火影游戏本旗舰店
华为MateBook E 2022款12.6英寸办公轻薄触屏商务e平板二合一笔记本电脑 星际蓝 | 11代i5+8G+256G+原装键盘 官方标配+下单即赠6重好礼,5999.00,5000+条评价,华为兴汇聚专卖店
联想拯救者R7000 2021 p图办公设计师 高色域电竞游戏笔记本电脑 新锐龙六核R5-5600H 8G内存 512G固态 定制版 RTX3050 GDDR6 发烧级光追电竞独显,6499.00,2万+条评价,联想华东授权专卖店
机械师F117 17.3英寸2K电竞屏11代i7八核RTX3060独显高性能设计游戏本笔记本电脑 竞速版16G/1T PCIE高速固态,9389.00,2万+条评价,MACHENIKE机械师旗舰店
2022全新11代续锐笔记本电脑15.6英寸商务办公大学生网课学习游戏本超薄本手提上网本超极本轻薄本 11代英特尔N5105四核强芯 16G内存 512G固态硬盘,2599.00,500+条评价,续锐官方旗舰店
【官方旗舰】全新款AMD锐龙笔记本电脑学生学习游戏本15.6英寸轻薄便携本办公追剧专用设计手提轻薄本 AMD-R7-高配游戏电竞本 16G运行 512G固态高速硬盘,3798.00,100+条评价,优和旗舰店
神舟(HASEE)战神S7T-TA7NP 15.6英寸游戏笔记本电脑 (11代酷睿i7-11800H RTX3050Ti 144Hz 16G512GSSD),5799.00,10万+条评价,神舟电脑京东自营旗舰店
【全新酷睿i7】2022新款笔记本电脑轻薄15.6英寸商务办公独立显卡游戏本学生手提锐龙智能驼官方 办公/游戏：锐龙R3 8G内存+512G固态,2699.00,1000+条评价,智能驼数码旗舰店
惠普（HP）新款轻薄超薄高端商用办公学生男女游戏笔记本电脑超极本学生办公家庭设计师轻薄本便携14英寸 11代i5/集显/16G/512G,7099.00,100+条评价,惠普中国京东自营官方旗舰店
联想V14 笔记本电脑英特尔处理器 14英寸全面屏高性能超轻薄手提商务办公学生游戏超极本 N4020 4G内存 256G固态 标配 全高清屏 赠office 星空灰 精装升级,2688.00,1万+条评价,联想商用融合汇通专卖店
