万里寻鹤x,万里寻鹤x：疏远不一定是讨厌 或许是太喜欢了,2月19日 17:14
万里寻鹤x,万里寻鹤x：哈哈哈哈,2月19日 17:11
动漫男主小纯,动漫男主小纯：看我歌单[多多耍酷][多多耍酷],2月19日 16:15
动漫男主小纯,动漫男主小纯：想听周董的歌看我歌单[多多耍酷][多多耍酷],2月19日 16:14
只穿棉睡衣,只穿棉睡衣：助力每一个梦想,2月19日 15:41
小裤衩666,小裤衩666：这是去年的热歌吧，多久没更新了，玩意云的人 还在家过年么？,2月19日 12:00
凹三郎,凹三郎：莫文蔚yyds,2月18日 23:13
-傑-傑-傑-_,-傑-傑-傑-_：所有音乐app榜一都是孤勇者,2月18日 22:55
小江滴音乐生活,小江滴音乐生活：嗯嗯,2月18日 21:57
凉城格格,凉城格格：是哒,2月18日 21:55
小江滴音乐生活,小江滴音乐生活：哈喽，你在苏州吗,2月18日 21:49
小江滴音乐生活,小江滴音乐生活：之前也经历过,2月18日 21:49
马儿驾驾1809,马儿驾驾1809：特别的人这么多年怎么突然火了,2月18日 21:31
林駿傑_,林駿傑_：我也爱,2月18日 21:10
mua---------mua,mua---------mua：有钱人［竖大拇指］,2月18日 20:56
哪里可以忘掉一个人,哪里可以忘掉一个人：队长怎么不是第一,2月18日 20:38
残秋三十,残秋三十：队长队长队长！！！,2月18日 19:50
Juanwr,Juanwr：yysy就是周董来了删了吧还会是第三，他给的钱实在是太多了,2月18日 19:20
箐狸悦-祝沐云26日生日快乐,箐狸悦-祝沐云26日生日快乐：一直第一牛逼了,2月18日 19:12
箐狸悦-祝沐云26日生日快乐,箐狸悦-祝沐云26日生日快乐：孤勇者再也不孤独！,2月18日 19:12
和尚_sO7q,"和尚_sO7q：你说你的幸运色红色
你说你的守护星火星
你说你的灰色全走了
你说的霉运都走了
刘伟佳的白羊座大概是今年星座最有感觉的歌了吧，三天上榜两次，yyds",2月18日 16:30
QJR_破壁,QJR_破壁：你语文好像有什么问题,2月18日 16:12
雨后夜-,雨后夜-：前10里面有3首都是队长的歌，我爱队长[多多可怜][多多可怜],2月18日 15:41
一颗橘核,一颗橘核：不是哈哈，但谢了,2月18日 14:50
那养个月亮吧,那养个月亮吧：几个月了 孤勇者还在榜一,2月18日 13:49
阿也_-DJY,阿也_-DJY：予你yyds!,2月18日 13:24
寒笙l_,寒笙l_：删了吧删了吧,2月18日 12:11
魏崽饲养员_cyx,魏崽饲养员_cyx：孤勇yyds！,2月18日 10:49
际洲DFL,际洲DFL：人家火,2月18日 06:44
_愿喜勿悲_,_愿喜勿悲_：起风了，才是永远滴神！,2月17日 23:39
赤翼TuT,赤翼TuT：这榜单一天一更新😅,2月17日 22:49
